"","tweets","sentiment","date","at_dummy"
"3287","@KimEllis Oh Kim - trust is my main issue! Would love to hire someone but folk just want ya goodies! ",0,"Sat Apr 18 07:36:25 PDT 2009",1
"3288","I'm so glad I out grew my awkward years! ",4,"Mon Jun 15 13:38:02 PDT 2009",0
"3289","@allyroar  poor Justine",0,"Thu Jun 25 04:21:18 PDT 2009",1
"3290","@devinjay i wish. no popeye's in UK...  we used to eat lunch at the one on 23rd and 7th ave in Manhattan.",0,"Mon Apr 20 03:58:50 PDT 2009",1
"3291","@ChadJordan Im a Drake lova  ... I think he gonna live up to the hype.",4,"Fri Jun 05 16:28:50 PDT 2009",1
"3292","Wish I could get my APC40 to work! ",0,"Mon Jun 01 20:18:13 PDT 2009",0
"3293","Our son's graduation yesterday was gr8.  Only one HSer left.  Speeches were amazing. Twitter was mentioned at least 6 times.",0,"Sat Jun 06 05:10:20 PDT 2009",0
"3294","@cicadastudio congratulations!! you are really getting out there ",4,"Mon Jun 01 09:09:37 PDT 2009",1
"3295","@iamhewhoisiam i don't think i can ever sleep for fear of warped nightmares ",0,"Fri Jun 19 17:28:34 PDT 2009",1
"3296","@AYEitsLAUREN haha well maybe they want you join in, ay? with porn everyone can be included! esp. on twitter ",4,"Mon Jun 01 13:42:33 PDT 2009",1
"3297","http://twitpic.com/6ecxc - Castel Sant'Angelo - not open on Mondays  - was built to defend the Pope.  The statue adorning the top (of  ...",0,"Mon Jun 01 05:51:41 PDT 2009",0
"3298","Long hurting day today... i hate you low pressure systems. I really hope this weekend goes well, i need some fun... all work and no play. ",0,"Thu Jun 18 22:21:37 PDT 2009",0
"3299","Flickr video - nice idea if it worked. ",0,"Fri Jun 05 09:06:28 PDT 2009",0
"3300","..sometimes everybodies on twitter,, other times,, nobody is,, ",0,"Fri Jun 19 14:20:35 PDT 2009",0
"3301","gonna watch Dollhouse and then go to sleep. Early day tomorrow  Wish I could talk to my mom or Kenji. I miss them both~",0,"Sun May 17 05:56:56 PDT 2009",0
"3302","@kameelahwrites naaaa i live AT HOME lmao. its family disrespect.  the worst type.",0,"Sat Jun 20 12:36:49 PDT 2009",1
"3303","Math Is SO Boring ",0,"Sat Jun 20 04:33:46 PDT 2009",0
"3304","@shoryuken_ftw i won't! It's in my backpack. ",4,"Sun May 31 23:41:28 PDT 2009",1
"3305","@averysmallwish =A= I just checked the gamestop at stonebriar, but it was too late to go anywhere else. The guy said he had no persona in ",0,"Tue Jun 16 21:50:26 PDT 2009",1
"3306","Damn it... time to get ready for work again...grumble grumble....     ",0,"Thu Jun 18 22:12:50 PDT 2009",0
"3307","@Fredx3 Heyho welcome und so ",4,"Thu May 14 07:28:06 PDT 2009",1
"3308","this account and the website are closing on 30th June 2009. Feel free to donate. A huge thanks to those who have  (via @longestpull)",4,"Mon Jun 15 23:40:05 PDT 2009",1
"3309","@aimee248 2.5 hour drive from Boulder. ",4,"Fri May 29 14:10:11 PDT 2009",1
"3310","@gunmar I was kidding. You didn't get the joke ",0,"Mon Jun 01 22:10:18 PDT 2009",1
"3311","I'm sooooo hungry!!!!  .....feed me ",0,"Sat Jun 20 21:15:01 PDT 2009",0
"3312","@Jayde_Nicole I'm already following him! ",4,"Fri May 29 08:46:15 PDT 2009",1
"3313","Oh, how i miss RADIOHEAD.  ",0,"Tue Jun 02 17:43:08 PDT 2009",0
"3314","Awesome beer pong party at my house in the yard tonight  going in when the sun is rising is officially B.A.",4,"Sun May 10 02:57:11 PDT 2009",0
"3315","is sick :'( i have a head cold or Something ",0,"Sat Jun 06 22:17:04 PDT 2009",0
"3316","@johnhood @LittleLaura BTW did you download @EAmobile's Need For Speed? Can't wait for The Sims 3 next week!  #iphone",4,"Fri May 29 14:52:52 PDT 2009",1
"3317","Conan O'Brien takes over The Tonight Show!!! I will miss my friend Jay   http://tinyurl.com/mb6hz2",0,"Tue Jun 02 01:47:26 PDT 2009",0
"3318","@sigmamakeup I'm super excited for the brush kits to arrive! Can't wait! ",4,"Fri Jun 05 23:17:15 PDT 2009",1
"3319","@_luvsic aww feel better jas! post more pics of ny, i am dyingggg to go back ",0,"Mon Jun 22 15:43:42 PDT 2009",1
"3320","i'm so sad @twitter please bring @therealsuri back! best twitter account ever ",0,"Mon Jun 01 17:20:56 PDT 2009",1
"3321","Gunna go read a new book. So far I've read six books less than 2 weeks. My mom thinks I'm crazy hahhah ",4,"Mon Jun 01 14:08:57 PDT 2009",0
"3322","slow day at the binghamton country club ",0,"Sun May 31 08:44:01 PDT 2009",0
"3323","@bradiewebbstack hahaa yay lets party ",4,"Tue Apr 07 03:19:19 PDT 2009",1
"3324","First full day is over with. I genuinely love it.  if you read this, say a prayer for all the camp kids this summer!",4,"Fri May 29 18:56:18 PDT 2009",0
"3325","guess I'm NOT going to NYC Pride this weekend after all  Nowhere to stay ",0,"Tue Jun 23 07:47:46 PDT 2009",0
"3326","He's makin me go to bed!  GN",0,"Fri Jun 05 21:59:16 PDT 2009",0
"3327","My dad keep doin' that without any regret ya kno. and he even text me to be in his side . Poor my mom . Geez FML ! ",0,"Mon May 04 03:02:41 PDT 2009",0
"3328","@BrentCsutoras not me..   .. but Mike will be there",0,"Mon Jun 01 09:33:35 PDT 2009",1
"3329","@FindFutsaLMsia gettin sick  hope ur havin a good day too!",0,"Thu Jun 18 07:01:55 PDT 2009",1
"3330","R.i.P Steve :'( . Gone but nevahh will be forgotten. Woww this is unbeleivable    *_6.20.09_*",0,"Mon Jun 22 18:29:27 PDT 2009",0
"3331","Touch of the heat exhaustion.  Not so much fun ",0,"Sat Jun 20 16:17:09 PDT 2009",0
"3332","My neighbor's voice is so annoying. He never shuts up and talks to loud. Ughh, trying to watch tv. ",0,"Fri Jun 05 18:02:48 PDT 2009",0
"3333","#iconfess sometimes i forget i have a boyfriend... ",0,"Sat Jun 20 13:50:23 PDT 2009",0
"3334","@PGA_JohnDaly enjoy!!! have a SUPER day!! ",4,"Tue Jun 02 06:15:49 PDT 2009",1
"3335","eww trigonometry assignment ",0,"Thu May 14 02:31:09 PDT 2009",0
"3336","Tired, always so tired ",0,"Sun May 03 20:00:37 PDT 2009",0
"3337","Having a case of Mondays ",0,"Mon Jun 15 06:32:42 PDT 2009",0
"3338","@ovinomia even in a platonic friendship/relationship, a guy would definitely thinks the &quot;What If?&quot; question in some point. ",4,"Mon May 18 04:36:31 PDT 2009",1
"3339","lol I lost at my own card game. The invisible player one ",0,"Tue Jun 23 12:38:00 PDT 2009",0
"3340","NOO WAYY maths exams this morning. Im SO tired I just wanna go back to sleep ",0,"Sun May 31 23:37:41 PDT 2009",0
"3341","Up in NorCal  Bye SoCal ",0,"Sun May 10 18:51:11 PDT 2009",0
"3342","@PaulPottsMusic u were amazing tonight, wish all the best ",4,"Fri May 29 19:47:04 PDT 2009",1
"3343","Omg the hair salon is packed!!! Good thing these are my in laws or ill be in here for foreeeverr and a day! VIP treatment baby  lmao",4,"Sat Apr 18 07:51:17 PDT 2009",0
"3344","@SUPERLAiLA LMAO ur other tweet. NE way shes annoying...Last day ima kill er, ",4,"Mon Jun 01 16:37:33 PDT 2009",1
"3345","Bored now. ",0,"Fri Jun 05 16:59:14 PDT 2009",0
"3346","Just thought of a great non-mariachi song to write for mariachi. Should start working on it soon... ",4,"Thu May 28 23:15:04 PDT 2009",0
"3347","i'm new!!!!! dunno whatta doo! ",0,"Fri May 29 00:55:43 PDT 2009",0
"3348","nisha is my twitter mentor ",4,"Mon Jun 15 09:01:24 PDT 2009",0
"3349","I just sense the tension and it bothers the heck outta me that I don't know where it is... but I feel it directed at me ",0,"Mon Jun 01 17:39:46 PDT 2009",0
"3350","Boo my favorite oatmeal recipe didn't turn out ",0,"Sat Jun 06 08:07:44 PDT 2009",0
"3351","@spider_girl :o fine   i'll never ever come on twitter again &lt;/3 lol",0,"Wed Jun 17 23:30:14 PDT 2009",1
"3352","man, i wish i was at bamboozle ",0,"Sun May 03 09:41:58 PDT 2009",0
"3353"," baby sitting today.. shopping tomorrow.. Rue 21 Is the best Ever.. ",4,"Sat Jun 06 15:24:31 PDT 2009",0
"3354","@BlindMonkey I want to play   I need to finally break down and get an xbox 360.",0,"Sat Jun 06 17:48:33 PDT 2009",1
"3355","@Jeff_isChill Oh whatever. 3 strikes or not, we'd still b friends. ",4,"Tue May 26 21:33:08 PDT 2009",1
"3356","just had my first filling my mouth is so numb little miss chatterbox cant speak  so much spit",0,"Tue Jun 02 04:10:38 PDT 2009",0
"3357","@Inge_FS: yes i'm working  How is the weather in Slovenia? The sun shines here in Stockholm, Sweden today  ♫ http://blip.fm/~8b4u1",4,"Tue Jun 16 01:38:44 PDT 2009",1
"3358","@reachnyc thank you ",4,"Fri May 29 09:03:52 PDT 2009",1
"3359","Finally changed my pic after wanting to do it for so long. I was getting rather sick of that black and white pic. ",4,"Mon May 04 03:43:10 PDT 2009",0
"3360","@BarbaraZatler nice cam then...  so, already have a subject for that new shoot then?",4,"Thu May 14 04:07:18 PDT 2009",1
"3361","is watchin tv..as usual !! ",0,"Tue Jun 16 22:59:53 PDT 2009",0
"3362","Unfortunately croaky this morning - ouchy ouchy  Painkillers and vocalzone all the way then...",0,"Thu May 14 02:50:14 PDT 2009",0
"3363","today marks 5 amazing months and many more to come &lt;3 ",4,"Sun May 31 23:31:52 PDT 2009",0
"3364","@drewryanscott http://twitpic.com/50o67 - who are those two cuties?? ",4,"Mon May 11 21:43:14 PDT 2009",1
"3365","@mollyig Congratulations on the new car. Try not to spin too much. ",4,"Tue Apr 21 01:06:16 PDT 2009",1
"3366","@glenngenius I love Tristan and Isolde. We should swap movies. Haha. I just finished downloading Changeling. ",4,"Wed Jun 03 09:10:28 PDT 2009",1
"3367","My some hurt himself yesterday. Off to the vet tomorrow! ",0,"Sun Jun 07 08:39:31 PDT 2009",0
"3368","Is fucked! Has to take a final in 30 Mins and I just woke up ",0,"Fri May 22 06:34:57 PDT 2009",0
"3369","Boy, I'm on a Tweeting roll this morning! Better lay off the coffee. Think I'll pry my butt off this chair now and go do something ",4,"Sat May 02 07:17:53 PDT 2009",0
"3370","I'm not gonna buy the new cd  buuuu",0,"Mon Jun 15 20:17:29 PDT 2009",0
"3371","wishes they would add more Days stars to the Boston event in August. I know I'm greedy. I want to meet Jay again. ",0,"Fri Jun 19 21:04:30 PDT 2009",0
"3372","shouldn't have gone for a run ",0,"Wed Jun 03 00:57:12 PDT 2009",0
"3373","@nicksantino it was great meeting you tonight  the show was amazing!",4,"Sat May 30 19:46:39 PDT 2009",1
"3374","@LindyyR this is horrible ",0,"Mon Jun 22 16:16:15 PDT 2009",1
"3375","Primus, why does my hip hurt ",0,"Thu May 28 21:50:16 PDT 2009",0
"3376","@DalkullanJewel that is a pretty treasury! wish I made it on a treasury sometime  ",0,"Fri Jun 19 22:23:03 PDT 2009",1
"3377","@Hughesie Umm... I'e gone over my bandwidth usage for my site... Any chance I can have some more? Please? Sorry! ",0,"Mon May 18 03:31:52 PDT 2009",1
"3378","I'm really hurt.  ganna go take a shower...",0,"Thu Jun 25 10:11:16 PDT 2009",0
"3379","@MindMeddlerEd  was hoping to be a fangbanger.",0,"Sun Jun 07 11:22:10 PDT 2009",1
"3380","I really want to get home to my dog (romez) I can jus imagine the tantrumz he threw an the wrk I hav 2 do! Am such a bad master! ",0,"Sun Jun 07 20:23:26 PDT 2009",0
"3381","Spoke too soon. Now raining ",0,"Sun Jun 21 08:13:22 PDT 2009",0
"3382","I miss Chicago.  Get me out of PA.",0,"Sat Jun 20 09:40:11 PDT 2009",0
"3383","@jayjcee lol..you're just jealous of my red boots. ",4,"Sun May 03 21:31:43 PDT 2009",1
"3384","I'm massively upset ",0,"Wed Jun 24 23:30:49 PDT 2009",0
"3385","@wanabelikemike lmao! okay we will never miss a day again promise ? (pinky swear) ",4,"Sat Jun 06 15:56:49 PDT 2009",1
"3386","I'm going to need to quit.. in order to get fit  (accidental rhyme)",0,"Thu May 28 21:14:54 PDT 2009",0
"3387","@Rachy555 once u give sympathies..u can't take it back ",4,"Tue May 26 22:31:08 PDT 2009",1
"3388","Fashion R�cks ",4,"Sat May 30 22:17:39 PDT 2009",0
"3389","@Priyarrr oh i wish my computer talked to me. then i wouldnt have to type. laziness at a whole new level here  ps. i take back my sass ",4,"Sat May 30 15:07:34 PDT 2009",1
"3390","back from the state library.. Not so productive tim ",0,"Sun May 17 02:50:38 PDT 2009",0
"3391","@Silversmyth  Enjoy your workout  sorry about the coffee ..At least you will have energy to burn",4,"Sat Apr 18 10:17:05 PDT 2009",1
"3392","@janaebella awesome...what sort of tours?...are you trying to say you cant hang out with me in h town and let me show you around??? ",0,"Mon Jun 15 15:07:04 PDT 2009",1
"3393","Last night was amazing! Captain amber  ankle throbbing and swollen buy oh well",4,"Sun May 03 09:06:44 PDT 2009",0
"3394","Yay for bagels! Leavin jack's to study soon ",0,"Sun Jun 07 08:46:20 PDT 2009",0
"3395","@ifuqinh8pe0ple the stitchin in the strap is comin out....its gonna pop soon ",0,"Sun May 31 16:03:02 PDT 2009",1
"3396","15 days until graduation    ....Im sad to leave SB and everyone",0,"Sat May 30 00:33:23 PDT 2009",0
"3397","I dont want to let her go. Sad morning! @Tinacramer leaves ",0,"Mon Jun 01 02:28:05 PDT 2009",1
"3398","@cleaninggirl  how are you today?",4,"Sun May 31 02:40:20 PDT 2009",1
"3399","I wanna go to 6 flags. Some1 take me soonn, i needa get out of allentown even if its for just a day ",0,"Tue Jun 23 13:53:01 PDT 2009",0
"3400","is buddyaches  http://plurk.com/p/13vve9",0,"Thu Jun 25 06:31:01 PDT 2009",0
"3401","was up and awake at 5am, managed to complete one task before going to work ",4,"Sun May 17 21:30:20 PDT 2009",0
"3402","@drakebell haha what you eating?  loveyouxx",4,"Sat Jun 06 11:17:44 PDT 2009",1
"3403","@bradiewebbstack I'M JEALOUS BRADIE. you should probably reply to me because i have to go to school ",0,"Sun May 10 06:02:05 PDT 2009",1
"3404","WE GOT MORE BOUNCE IN CALIFORNIA THAN ALL Y'ALL COMBINED  Being me home Cali...Im waiting on you.",4,"Sun Jun 07 06:47:38 PDT 2009",0
"3405","@mledean SAAADDD! This is our fucking Bala JAM gurl! ",0,"Wed Jun 17 16:06:09 PDT 2009",1
"3406","@JonnyHanukkah Thank you, kind sir.  ",4,"Tue Jun 16 06:22:19 PDT 2009",1
"3407","Just finished cookin 2 entrees! ",4,"Fri May 29 16:25:18 PDT 2009",0
"3408","I'm back homee. I miss supercamp ",0,"Sun Jun 21 02:35:52 PDT 2009",0
"3409","Took a not so satisfying nap ",0,"Tue Jun 02 19:51:18 PDT 2009",0
"3410","I am ssoo ssoo sick of the miami rain.  Its gonna storm any minute now uugh ",0,"Sat Jun 06 10:03:27 PDT 2009",0
"3411",".im not even mad..im disappointed ",0,"Tue Jun 02 21:08:11 PDT 2009",0
"3412","We are in london but still not close enough to home...i miss my family  ",0,"Mon May 18 01:58:13 PDT 2009",0
"3413","withdrawal symptoms ",0,"Wed Jun 17 05:04:48 PDT 2009",0
"3414","@MelOisHere i was just looking up flights to MO yesterday!! domestic flights should be way cheaper than they are ",0,"Wed Jun 03 07:01:09 PDT 2009",1
"3415","@winebratsf Tell him to respond to my messages then!! ",4,"Sun May 03 21:51:52 PDT 2009",1
"3416","@wendywings I know so unfair OH gets 2 that year I only get 1: ours in March as will not be over when yours occurs in May. ",0,"Sat Jun 20 23:44:21 PDT 2009",1
"3417","@TakinPitchas sorry to hear about the pup  Get well soon.",0,"Mon Jun 15 07:44:00 PDT 2009",1
"3418","@nuwfa having a great partay ",4,"Thu May 28 23:00:39 PDT 2009",1
"3419","Mmm cosmopolitan time- our strawberry daiquiris weren't as nice as usual ",0,"Mon Jun 01 07:14:03 PDT 2009",0
"3420","@PrincessLNJ Yay for that. ",4,"Sat May 02 10:13:20 PDT 2009",1
"3421","@1capplegate is the show coming back... one of my favs  its sad all the good shows get canned and csi has spinoffs",0,"Thu Jun 25 09:08:13 PDT 2009",1
"3422","@beverlynoelle I totally agree ",0,"Sat May 02 05:00:00 PDT 2009",1
"3423","Santa monica blvd. Walkin to sasha's ... With luke..... Dangerous, so dangerous!! ",4,"Tue Jun 02 21:34:10 PDT 2009",0
"3424","I'm home  application in, new make up, pub lunch. Sorted! ",4,"Mon Jun 15 06:07:01 PDT 2009",0
"3425","Missing my baby   At least I've got the puppies to sleep with",0,"Sat May 30 22:54:03 PDT 2009",0
"3426","@ozdj well it doesn't have a RWC and isn't rego'd. Getting it done on Tues (mon is a holiday in qld). So.... no driving this wknd ",0,"Sun May 03 02:17:07 PDT 2009",1
"3427","whoa. just hit 3333 updates. the 3333rd update was a reply to the awesome @leafyvc ",4,"Sat May 02 10:28:18 PDT 2009",1
"3428","Went to IKEA today! I could spend hours there...and buy tons- but I can't fit it all onto my car  Stocked up on LOTS of candles though!!!",0,"Sun May 31 01:58:45 PDT 2009",0
"3429","Lost: the cute little black hair clip from oma.   ",0,"Tue Jun 16 22:59:50 PDT 2009",0
"3430","@thebadhousewife What? DUDE, that sucks! ",0,"Wed Jun 17 15:10:20 PDT 2009",1
"3431","It just rained on me ",0,"Sun Jun 07 09:28:50 PDT 2009",0
"3432","@torreyryan Yeah, I thought that was very little warning for you guys.   I don't miss 12-9 shifts 6 days/wk with no break, that's for sure",0,"Fri May 29 10:58:17 PDT 2009",1
"3433","GM Tweeters! Happy Mother's Day to the mothers and pretend mothers out there! ",4,"Sun May 10 03:52:24 PDT 2009",0
"3434","Shit. Didn't know that everyone went to bed already. Finally got tired of reading.watching &quot;Frankenweenie&quot;! ",4,"Tue Jun 02 23:25:48 PDT 2009",0
"3435","Another year without a championship... being a Cleveland fan sucks ",0,"Sat May 30 21:43:51 PDT 2009",0
"3436","Woooo Liz's graduation.... Yay.   I'm at Valhalla's in my heart. ;)",4,"Fri Jun 05 09:47:47 PDT 2009",0
"3437","Haven't touched my books for a whole 2-3 days.. ",4,"Sun May 17 07:22:29 PDT 2009",0
"3438","There is a problem in the Spymaster game. Performing Tasks is not working. Crazy Stuff. ",0,"Fri Jun 05 21:34:50 PDT 2009",0
"3439","Idk why it didn't include the photo  http://twitpic.com/7h6jv",0,"Mon Jun 15 10:36:54 PDT 2009",0
"3440","@jjuuddggee They're full price for me   Perhaps it was a cock up.",0,"Wed Jun 17 07:31:40 PDT 2009",1
"3441","Prom is so over rated!! Irritated... Going to bed goodnight ",4,"Sun May 10 01:36:48 PDT 2009",0
